región,división,distrito,cedis,ruta_sap,cliente_id,nombre_cliente,categoría,%_venta_digital,venta_digital
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001012,Minisuper La Fortuna 89,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001044,Comercial Las Flores 71,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001086,Frutería El Progreso 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001104,Frutería La Victoria 91,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001107,Frutería La Unión 40,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001109,Tienda El Sol 23,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001133,Minisuper Los Pinos 78,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001144,Bodega El Trebol 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001184,Tienda El Roble 5,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001207,Minisuper Las Flores 89,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001209,Depósito La Fortuna 96,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001236,Depósito Del Norte 48,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001240,Bodega San José 25,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001241,Frutería Las Flores 56,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001246,Frutería El Mirador 6,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001247,Minisuper El Encanto 6,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001276,Minisuper Buena Vista 87,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001331,Comercial Las Flores 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001347,Frutería El Progreso 5,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001383,Bodega Del Norte 51,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001387,Minisuper El Sol 19,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001394,Abarrotes El Roble 92,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001544,Mini Market El Trebol 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001575,Mercadito El Mirador 16,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001851,Frutería Los Alamos 17,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001892,Super Buena Vista 48,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001896,Abarrotes La Victoria 33,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200001912,Mercadito Santa Cruz 36,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200002018,Tienda El Trebol 21,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200002027,Bodega El Sol 22,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200002028,Abarrotes Los Pinos 54,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200002031,Mercadito Los Pinos 72,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200002043,Depósito La Fortuna 70,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT017,200002050,Frutería Buena Vista 96,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000082,Frutería El Trebol 38,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000083,Frutería Buena Vista 72,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000167,Minisuper Los Alamos 19,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000171,Minisuper El Progreso 18,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000273,Abarrotes Santa Cruz 63,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000327,Tienda El Roble 85,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000349,Mini Market San José 59,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000391,Super San José 41,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000475,Minisuper Los Alamos 58,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000500,Tienda Los Alamos 14,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000537,Depósito Las Flores 29,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000710,Comercial Los Pinos 70,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000760,Abarrotes Santa Fe 99,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000806,Mercadito El Trebol 15,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000873,Mini Market La Unión 79,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000881,Comercial El Mirador 47,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000885,Mini Market San José 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000926,Mini Market La Unión 9,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000945,Tienda La Unión 50,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200000948,Abarrotes Del Norte 40,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001091,Bodega El Sol 28,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001112,Minisuper La Fortuna 41,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001118,Mercadito La Unión 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001136,Mini Market Buena Vista 58,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001193,Minisuper La Esperanza 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001212,Frutería El Trebol 82,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001224,Mini Market El Roble 80,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001306,Super El Sol 51,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001308,Depósito Del Valle 39,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001326,Frutería Las Flores 16,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001336,Bodega El Progreso 49,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001341,Mercadito Santa Fe 21,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001346,Frutería San José 88,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001358,Mercadito El Roble 31,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001363,Mercadito Santa Cruz 79,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001372,Frutería Santa Cruz 30,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001377,Depósito La Unión 31,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001381,Tienda El Sol 10,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001446,Tienda El Encanto 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001465,Depósito La Unión 95,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001471,Comercial Santa Cruz 24,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001474,Frutería Buena Vista 99,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001491,Mini Market Santa Cruz 79,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001492,Bodega La Unión 68,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001551,Minisuper Santa Cruz 90,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001667,Comercial Buena Vista 62,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200001928,Frutería San José 58,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200002001,Depósito Del Valle 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT018,200002008,Bodega La Esperanza 66,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000027,Super El Encanto 31,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000046,Comercial La Fortuna 42,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000054,Tienda El Mirador 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000059,Mercadito La Perla 28,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000062,Mercadito El Trebol 17,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000070,Tienda Santa Fe 30,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000077,Tienda El Roble 94,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000114,Depósito Buena Vista 5,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000116,Bodega La Perla 38,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000137,Mercadito El Progreso 16,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000183,Abarrotes Santa Fe 98,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000239,Abarrotes La Esperanza 64,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000258,Bodega Del Norte 91,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000305,Mini Market El Trebol 82,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000307,Minisuper La Fortuna 9,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000339,Bodega El Encanto 70,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000365,Mini Market La Fortuna 63,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000379,Bodega Los Alamos 40,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000397,Tienda La Victoria 76,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000415,Tienda El Roble 88,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000454,Super La Perla 92,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000485,Depósito La Perla 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000516,Bodega Las Flores 12,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000544,Mini Market Los Pinos 87,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000554,Abarrotes Del Norte 42,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000718,Minisuper El Encanto 16,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000757,Mercadito El Mirador 64,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000761,Mini Market San José 84,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000765,Frutería El Trebol 45,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000782,Frutería El Roble 72,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000798,Frutería Del Valle 91,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000800,Abarrotes El Roble 38,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000859,Minisuper Del Norte 46,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000874,Frutería Santa Fe 73,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000883,Mini Market Buena Vista 97,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000890,Bodega La Victoria 90,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000920,Mercadito El Trebol 34,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000951,Frutería Los Alamos 79,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000953,Super Los Pinos 33,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000968,Mini Market Santa Cruz 9,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200000978,Abarrotes La Esperanza 76,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001167,Comercial Del Valle 62,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001172,Tienda Los Pinos 78,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001198,Mini Market La Esperanza 60,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001199,Comercial La Victoria 66,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001260,Comercial Santa Cruz 22,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001268,Mercadito Las Flores 65,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001277,Minisuper Santa Fe 85,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001280,Depósito San José 45,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001293,Mini Market La Perla 71,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001294,Bodega El Mirador 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001318,Mercadito El Mirador 1,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001327,Frutería La Unión 49,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001334,Mercadito El Roble 89,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001345,Frutería Los Alamos 22,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001386,Mini Market Del Valle 6,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001391,Mini Market El Sol 49,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001417,Mini Market El Progreso 74,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001561,Bodega El Trebol 60,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001602,Super La Unión 26,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001613,Comercial Del Norte 15,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001636,Abarrotes El Sol 7,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001658,Mini Market Las Flores 28,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001674,Minisuper La Fortuna 90,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001676,Comercial Las Flores 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001681,Tienda San José 58,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001684,Depósito Las Flores 42,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001754,Minisuper San José 25,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001758,Comercial Santa Fe 57,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001764,Mercadito El Roble 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001765,Mercadito Las Flores 93,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001817,Abarrotes Los Alamos 54,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001819,Tienda La Fortuna 56,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001828,Abarrotes Los Alamos 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001845,Super Las Flores 38,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001846,Comercial Santa Cruz 54,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001847,Abarrotes El Roble 10,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001857,Abarrotes El Progreso 42,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001858,Bodega Del Valle 15,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001865,Abarrotes El Roble 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001868,Tienda Santa Fe 73,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001872,Mini Market El Progreso 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001877,Bodega La Victoria 1,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001880,Comercial El Progreso 34,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT019,200001980,Super Las Flores 45,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT020,200000006,Abarrotes El Trebol 26,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT020,200000366,Tienda El Progreso 21,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT020,200000571,Comercial La Victoria 47,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT020,200000784,Comercial La Esperanza 76,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT020,200001108,Minisuper El Mirador 94,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000084,Tienda Santa Fe 94,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000117,Frutería Los Pinos 30,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000153,Tienda Santa Fe 62,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000157,Abarrotes El Mirador 23,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000201,Minisuper El Roble 69,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000207,Comercial El Roble 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000214,Tienda La Victoria 86,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000238,Bodega Las Flores 47,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000296,Super La Fortuna 29,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000352,Minisuper Santa Fe 17,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000371,Minisuper Las Flores 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000386,Super El Sol 91,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000387,Mercadito La Unión 43,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000540,Minisuper El Progreso 51,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000555,Abarrotes El Trebol 14,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000746,Mini Market Las Flores 49,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000783,Depósito Las Flores 99,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000789,Frutería Del Norte 64,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000812,Abarrotes Los Alamos 40,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000833,Super Santa Cruz 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000934,Mini Market El Encanto 2,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT021,200000943,Mini Market Del Norte 87,non digital,0 %,$0
