distrito_sap,ruta,nip_cliente,nombre_cliente,status_registro
4210,RT008,200001800,Tienda San José 48,no registrado
4210,RT015,200001800,Tienda San José 48,no registrado
4210,RT021,200000928,Mini Market El Encanto 10,registrado
4210,RT014,200001415,Bodega Los Pinos 38,no registrado
4210,RT014,200000636,Comercial El Encanto 19,registrado
4210,RT017,200001893,Depósito Santa Fe 3,registrado
4210,RT004,200001525,Minisuper La Victoria 16,no registrado
4210,RT003,200000903,Super El Sol 10,no registrado
4210,RT008,200002021,Super El Sol 20,no registrado
4210,RT002,200001554,Minisuper Los Alamos 92,registrado
4210,RT007,200000701,Comercial Santa Fe 57,no registrado
4210,RT015,200001424,Abarrotes Buena Vista 1,no registrado
4210,RT019,200001857,Abarrotes El Progreso 42,registrado
4210,RT009,200000933,Mini Market Las Flores 87,no registrado
4210,RT007,200000547,Mini Market Del Norte 65,registrado
4210,RT017,200000547,Mini Market Del Norte 65,registrado
4210,RT003,200001157,Mercadito El Roble 92,no registrado
4210,RT014,200001297,Abarrotes Los Pinos 19,registrado
4210,RT021,200001807,Depósito La Fortuna 54,no registrado
4210,RT009,200001047,Mercadito La Fortuna 29,no registrado
4210,RT009,200001835,Frutería El Roble 78,no registrado
4210,RT016,200002022,Frutería La Victoria 74,registrado
4210,RT018,200001928,Frutería San José 58,registrado
4210,RT006,200001303,Mini Market El Sol 68,registrado
4210,RT021,200001808,Mini Market Los Alamos 92,no registrado
4210,RT011,200000581,Mini Market El Encanto 48,registrado
4210,RT012,200000581,Mini Market El Encanto 48,registrado
4210,RT009,200001564,Super Santa Cruz 68,no registrado
4210,RT016,200000698,Bodega Los Pinos 64,registrado
4210,RT015,200000066,Super La Esperanza 7,no registrado
4210,RT008,200001914,Mini Market La Victoria 1,no registrado
4210,RT015,200000966,Minisuper El Mirador 24,no registrado
4210,RT019,200001674,Minisuper La Fortuna 90,no registrado
4210,RT019,200001318,Mercadito El Mirador 1,no registrado
4210,RT011,200001548,Frutería Del Valle 35,registrado
4210,RT006,200001920,Bodega El Encanto 5,registrado
4210,RT012,200000496,Bodega San José 67,no registrado
4210,RT017,200000215,Super San José 41,registrado
4210,RT014,200001695,Super La Fortuna 29,registrado
4210,RT008,200001887,Minisuper Los Pinos 73,no registrado
4210,RT002,200001609,Depósito El Encanto 58,no registrado
4210,RT018,200001306,Super El Sol 51,no registrado
4210,RT009,200001582,Bodega La Fortuna 43,no registrado
4210,RT017,200001423,Mercadito La Victoria 91,registrado
4210,RT002,200000182,Abarrotes La Unión 56,no registrado
4210,RT012,200001457,Bodega San José 35,registrado
4210,RT009,200001587,Minisuper El Trebol 95,registrado
4210,RT017,200000741,Comercial Las Flores 86,registrado
4210,RT003,200001643,Bodega Las Flores 36,no registrado
4210,RT013,200001867,Minisuper Los Pinos 46,no registrado
4210,RT020,200001867,Minisuper Los Pinos 46,no registrado
4210,RT012,200001696,Mercadito El Mirador 96,registrado
4210,RT010,200001244,Minisuper El Roble 82,no registrado
4210,RT009,200001433,Comercial La Esperanza 39,no registrado
4210,RT002,200000889,Minisuper Los Pinos 26,no registrado
4210,RT002,200000425,Mini Market Las Flores 94,no registrado
4210,RT018,200001341,Mercadito Santa Fe 21,registrado
4210,RT012,200002009,Super Santa Fe 36,registrado
4210,RT006,200001650,Super El Mirador 41,no registrado
4210,RT019,200001350,Mini Market Del Valle 65,no registrado
4210,RT016,200001333,Depósito Buena Vista 94,registrado
4210,RT002,200001576,Frutería Los Pinos 93,no registrado
4210,RT015,200000970,Mercadito El Roble 30,no registrado
4210,RT002,200001556,Comercial Los Pinos 28,no registrado
4210,RT012,200002003,Tienda El Mirador 96,registrado
4210,RT017,200001238,Tienda Santa Cruz 17,registrado
4210,RT011,200000808,Frutería La Unión 13,no registrado
4210,RT015,200001201,Bodega La Unión 48,no registrado
4210,RT015,200001802,Mini Market Los Alamos 99,no registrado
4210,RT002,200001294,Bodega El Mirador 44,no registrado
4210,RT004,200001546,Comercial El Roble 37,no registrado
4210,RT019,200001294,Bodega El Mirador 44,no registrado
4210,RT002,200001403,Mercadito La Victoria 82,no registrado
4210,RT002,200000225,Tienda Santa Fe 63,registrado
4210,RT021,200000084,Tienda Santa Fe 94,registrado
4210,RT004,200000213,Super El Roble 83,no registrado
4210,RT002,200000474,Bodega La Perla 87,registrado
4210,RT004,200001150,Mercadito El Sol 95,no registrado
4210,RT011,200001163,Minisuper El Progreso 56,no registrado
4210,RT002,200000989,Comercial Santa Fe 93,registrado
4210,RT012,200000279,Super Los Alamos 79,registrado
4210,RT021,200001772,Bodega Del Norte 3,no registrado
4210,RT003,200001288,Depósito El Mirador 4,registrado
4210,RT018,200001375,Depósito La Fortuna 26,registrado
4210,RT011,200001176,Tienda La Victoria 23,no registrado
4210,RT004,200001909,Minisuper Buena Vista 42,registrado
4210,RT016,200001182,Frutería El Encanto 90,registrado
4210,RT010,200001049,Mini Market Santa Fe 79,registrado
4210,RT011,200001066,Minisuper El Mirador 20,no registrado
4210,RT012,200001066,Minisuper El Mirador 20,no registrado
4210,RT010,200000170,Mini Market Buena Vista 47,registrado
4210,RT008,200001502,Abarrotes El Encanto 35,registrado
4210,RT022,200000596,Abarrotes El Sol 45,registrado
4210,RT019,200000773,Mini Market Del Norte 46,registrado
4210,RT009,200000960,Mercadito Los Pinos 22,registrado
4210,RT013,200001430,Mini Market El Trebol 31,no registrado
4210,RT006,200001707,Mini Market Buena Vista 97,no registrado
4210,RT011,200000518,Depósito Las Flores 38,registrado
4210,RT012,200000849,Mini Market Del Valle 35,no registrado
4210,RT002,200000538,Tienda Los Pinos 13,registrado
4210,RT002,200000737,Mini Market La Victoria 84,registrado
4210,RT018,200000463,Bodega Las Flores 71,registrado
4210,RT020,200000568,Frutería Santa Fe 21,registrado
4210,RT011,200000436,Super La Fortuna 92,registrado
4210,RT004,200000740,Tienda Los Pinos 45,registrado
4210,RT002,200001231,Depósito La Fortuna 80,no registrado
4210,RT007,200000256,Bodega Santa Cruz 6,registrado
4210,RT014,200000959,Mercadito Los Alamos 26,registrado
4210,RT006,200000198,Minisuper Las Flores 28,registrado
4210,RT016,200000198,Minisuper Las Flores 28,registrado
4210,RT019,200000339,Bodega El Encanto 70,registrado
4210,RT017,200000216,Bodega El Encanto 96,registrado
4210,RT002,200001234,Bodega La Fortuna 11,registrado
4210,RT008,200001999,Super El Encanto 47,registrado
4210,RT011,200000932,Tienda La Fortuna 1,no registrado
4210,RT018,200000873,Mini Market La Unión 79,no registrado
4210,RT005,200001380,Minisuper Las Flores 86,no registrado
4210,RT010,200000334,Minisuper La Perla 69,registrado
4210,RT005,200000827,Frutería Santa Fe 14,registrado
4210,RT005,200000839,Mercadito El Trebol 40,registrado
4210,RT005,200000828,Abarrotes El Mirador 25,registrado
4210,RT005,200001127,Super Santa Fe 20,no registrado
4210,RT003,200000924,Mini Market El Encanto 86,no registrado
4210,RT013,200001513,Mini Market Santa Cruz 31,no registrado
4210,RT018,200001372,Frutería Santa Cruz 30,no registrado
4210,RT012,200001523,Comercial La Victoria 95,registrado
4210,RT018,200000885,Mini Market San José 35,registrado
4210,RT020,200000356,Mercadito La Fortuna 21,registrado
4210,RT008,200001732,Tienda La Fortuna 46,registrado
4210,RT012,200001605,Bodega San José 37,registrado
4210,RT008,200000805,Mini Market Del Valle 24,no registrado
4210,RT012,200001941,Bodega El Progreso 15,no registrado
4210,RT005,200000484,Mini Market La Perla 34,registrado
4210,RT005,200000506,Bodega Del Norte 75,registrado
4210,RT021,200001292,Frutería La Esperanza 38,registrado
4210,RT017,200001891,Minisuper La Perla 74,registrado
4210,RT015,200001023,Depósito El Roble 22,registrado
4210,RT013,200001903,Minisuper Del Norte 12,no registrado
4210,RT012,200001937,Mercadito El Sol 96,registrado
4210,RT018,200001191,Mercadito Santa Cruz 47,registrado
4210,RT015,200001210,Mercadito El Mirador 20,no registrado
4210,RT015,200001018,Frutería Las Flores 36,no registrado
4210,RT017,200001246,Frutería El Mirador 6,registrado
4210,RT004,200001137,Bodega Santa Cruz 22,no registrado
4210,RT012,200001822,Bodega Las Flores 79,registrado
4210,RT011,200000266,Mini Market La Victoria 55,no registrado
4210,RT012,200001849,Mercadito La Victoria 21,registrado
4210,RT018,200000500,Tienda Los Alamos 14,no registrado
4210,RT017,200001573,Minisuper La Fortuna 17,registrado
4210,RT012,200001520,Tienda La Esperanza 65,registrado
4210,RT003,200000336,Minisuper El Mirador 63,no registrado
4210,RT008,200001616,Tienda El Sol 20,registrado
4210,RT008,200001019,Comercial La Victoria 54,registrado
4210,RT017,200001892,Super Buena Vista 48,registrado
4210,RT002,200001989,Mini Market La Perla 99,registrado
4210,RT011,200001550,Mini Market Los Alamos 91,registrado
4210,RT006,200001962,Tienda El Encanto 76,registrado
4210,RT002,200001953,Super Del Norte 1,registrado
4210,RT012,200001827,Super Los Alamos 12,no registrado
4210,RT012,200000580,Tienda La Esperanza 13,registrado
4210,RT016,200001824,Bodega El Progreso 70,registrado
4210,RT008,200000211,Mini Market La Unión 21,no registrado
4210,RT006,200001661,Depósito El Roble 6,registrado
4210,RT015,200000974,Comercial El Sol 17,no registrado
4210,RT012,200001930,Mercadito El Progreso 20,no registrado
4210,RT019,200001636,Abarrotes El Sol 7,registrado
4210,RT015,200000223,Depósito El Mirador 57,no registrado
4210,RT017,200001894,Minisuper Las Flores 76,registrado
4210,RT009,200000719,Comercial Buena Vista 67,no registrado
4210,RT012,200001947,Comercial El Sol 25,registrado
4210,RT014,200000686,Mercadito Los Alamos 89,registrado
4210,RT008,200000295,Bodega La Perla 25,no registrado
4210,RT012,200001826,Bodega San José 97,registrado
4210,RT002,200000112,Depósito San José 27,registrado
4210,RT011,200001259,Frutería La Victoria 48,no registrado
4210,RT018,200001360,Comercial Santa Fe 40,registrado
4210,RT014,200001503,Super Los Pinos 7,no registrado
4210,RT013,200001995,Mercadito La Victoria 19,registrado
4210,RT003,200000822,Frutería El Encanto 63,registrado
4210,RT019,200000239,Abarrotes La Esperanza 64,registrado
4210,RT018,200000341,Comercial Del Norte 24,registrado
4210,RT016,200000824,Frutería La Unión 79,no registrado
4210,RT016,200001640,Minisuper La Fortuna 30,registrado
4210,RT016,200000972,Super El Progreso 26,no registrado
4210,RT016,200000600,Minisuper Del Norte 16,registrado
4210,RT016,200000749,Frutería Del Valle 90,registrado
4210,RT016,200001861,Tienda El Roble 76,registrado
4210,RT012,200001269,Mercadito La Victoria 74,no registrado
4210,RT007,200000723,Depósito Santa Cruz 96,registrado
4210,RT009,200001441,Minisuper Del Valle 21,no registrado
4210,RT004,200000847,Mini Market La Fortuna 33,no registrado
4210,RT007,200000274,Abarrotes Santa Fe 12,no registrado
4210,RT017,200001347,Frutería El Progreso 5,registrado
4210,RT009,200001475,Tienda La Esperanza 67,registrado
4210,RT017,200001107,Frutería La Unión 40,registrado
4210,RT001,200001607,Frutería Del Valle 49,no registrado
4210,RT003,200001056,Mercadito La Victoria 47,no registrado
4210,RT016,200001042,Comercial Las Flores 33,registrado
4210,RT012,200000717,Mini Market El Trebol 87,registrado
4210,RT009,200000343,Depósito Los Pinos 26,no registrado
4210,RT003,200001286,Mini Market San José 20,registrado
4210,RT004,200000472,Mini Market El Trebol 4,no registrado
4210,RT015,200001393,Frutería El Encanto 23,no registrado
4210,RT004,200001669,Mercadito Las Flores 27,registrado
4210,RT012,200001934,Abarrotes Del Valle 24,registrado
4210,RT015,200000981,Depósito Santa Fe 70,no registrado
4210,RT011,200001178,Tienda El Trebol 85,registrado
4210,RT004,200000143,Abarrotes Las Flores 44,registrado
4210,RT009,200002052,Minisuper Santa Cruz 46,registrado
4210,RT008,200001796,Bodega Los Alamos 55,no registrado
4210,RT017,200000533,Comercial Los Pinos 6,registrado
4210,RT015,200001340,Frutería Santa Cruz 99,no registrado
4210,RT002,200001992,Minisuper El Encanto 10,registrado
4210,RT010,200001405,Abarrotes San José 32,registrado
4210,RT004,200001033,Mini Market El Progreso 9,no registrado
4210,RT018,200001895,Mercadito La Victoria 61,registrado
4210,RT004,200001135,Super La Unión 83,registrado
4210,RT016,200000628,Mercadito Las Flores 26,registrado
4210,RT002,200001078,Abarrotes San José 23,registrado
4210,RT014,200002019,Minisuper La Victoria 14,registrado
4210,RT014,200001956,Depósito Los Alamos 69,no registrado
4210,RT003,200001884,Abarrotes Santa Cruz 43,registrado
4210,RT016,200001493,Frutería Los Alamos 67,registrado
4210,RT012,200000559,Mercadito El Encanto 23,registrado
4210,RT009,200001071,Minisuper La Perla 19,registrado
4210,RT003,200000877,Super El Mirador 59,registrado
4210,RT018,200000167,Minisuper Los Alamos 19,no registrado
4210,RT002,200000999,Frutería La Perla 30,registrado
4210,RT009,200001476,Frutería Los Pinos 70,registrado
4210,RT012,200001996,Mercadito El Mirador 35,registrado
4210,RT009,200000254,Super La Unión 24,no registrado
4210,RT002,200001088,Depósito Santa Cruz 39,registrado
4210,RT004,200001266,Tienda El Encanto 55,registrado
4210,RT003,200000742,Tienda El Progreso 61,registrado
4210,RT014,200000036,Bodega El Roble 56,registrado
4210,RT021,200000789,Frutería Del Norte 64,registrado
4210,RT014,200000656,Tienda Santa Fe 67,no registrado
4210,RT011,200001753,Bodega Los Alamos 34,registrado
4210,RT015,200000306,Abarrotes La Fortuna 55,registrado
4210,RT012,200002005,Depósito La Fortuna 23,registrado
4210,RT017,200001209,Depósito La Fortuna 96,registrado
4210,RT003,200000878,Tienda El Encanto 6,no registrado
4210,RT010,200000412,Bodega Santa Fe 39,registrado
4210,RT008,200001092,Comercial El Trebol 66,registrado
4210,RT017,200001921,Tienda El Encanto 33,registrado
4210,RT007,200000231,Frutería La Esperanza 42,registrado
4210,RT011,200001623,Bodega El Sol 52,no registrado
4210,RT021,200000934,Mini Market El Encanto 2,registrado
4210,RT008,200000177,Mercadito Las Flores 26,no registrado
4210,RT010,200000177,Mercadito Las Flores 26,no registrado
4210,RT011,200000087,Abarrotes El Roble 10,registrado
4210,RT018,200000976,Mini Market Santa Fe 45,registrado
4210,RT011,200000154,Super La Victoria 2,no registrado
4210,RT017,200000017,Frutería Santa Fe 37,registrado
4210,RT012,200000949,Tienda Del Norte 58,registrado
4210,RT013,200001510,Mini Market El Sol 35,no registrado
4210,RT002,200001002,Mini Market El Sol 95,no registrado
4210,RT009,200000255,Frutería La Fortuna 65,registrado
4210,RT014,200001656,Super El Roble 19,registrado
4210,RT008,200001792,Abarrotes El Mirador 50,no registrado
4210,RT002,200000532,Mini Market Del Valle 49,registrado
4210,RT007,200001852,Super El Sol 47,registrado
4210,RT014,200001508,Frutería El Encanto 36,registrado
4210,RT003,200001054,Bodega La Fortuna 55,registrado
4210,RT013,200000982,Abarrotes La Unión 63,no registrado
4210,RT008,200000896,Super El Encanto 21,registrado
4210,RT009,200001117,Depósito Los Pinos 44,no registrado
4210,RT021,200000555,Abarrotes El Trebol 14,no registrado
4210,RT016,200000748,Tienda El Mirador 92,registrado
4210,RT013,200000235,Depósito Santa Cruz 90,no registrado
4210,RT013,200000005,Frutería Las Flores 95,no registrado
4210,RT021,200001881,Super Los Alamos 73,no registrado
4210,RT013,200001843,Comercial Los Pinos 85,registrado
4210,RT018,200002001,Depósito Del Valle 35,no registrado
4210,RT006,200001949,Bodega San José 6,registrado
4210,RT009,200001946,Frutería Del Norte 63,no registrado
4210,RT012,200000880,Minisuper San José 71,registrado
4210,RT016,200000965,Tienda Santa Fe 90,registrado
4210,RT018,200002008,Bodega La Esperanza 66,no registrado
4210,RT007,200000869,Depósito La Unión 23,registrado
4210,RT009,200001721,Bodega La Fortuna 83,registrado
4210,RT010,200000983,Abarrotes La Perla 32,registrado
4210,RT014,200000721,Tienda El Encanto 24,registrado
4210,RT003,200001050,Minisuper El Mirador 71,registrado
4210,RT017,200001896,Abarrotes La Victoria 33,no registrado
4210,RT009,200001577,Minisuper Los Pinos 48,no registrado
4210,RT018,200001112,Minisuper La Fortuna 41,registrado
4210,RT015,200000565,Mini Market Los Pinos 2,no registrado
4210,RT010,200000007,Comercial El Encanto 31,registrado
4210,RT021,200000153,Tienda Santa Fe 62,no registrado
4210,RT002,200000648,Frutería El Sol 94,registrado
4210,RT006,200000453,Super El Trebol 55,registrado
4210,RT016,200000453,Super El Trebol 55,registrado
4210,RT010,200000572,Depósito Buena Vista 83,no registrado
4210,RT019,200000027,Super El Encanto 31,no registrado
4210,RT016,200001348,Minisuper La Esperanza 32,no registrado
4210,RT018,200001491,Mini Market Santa Cruz 79,no registrado
4210,RT018,200000475,Minisuper Los Alamos 58,no registrado
4210,RT004,200000251,Mini Market El Trebol 80,registrado
4210,RT009,200000711,Frutería La Unión 62,registrado
4210,RT001,200001673,Super El Mirador 35,no registrado
4210,RT018,200001660,Depósito Del Norte 47,registrado
4210,RT012,200001098,Frutería El Trebol 15,registrado
4210,RT008,200001141,Super Los Alamos 13,registrado
4210,RT009,200001539,Bodega El Mirador 65,no registrado
4210,RT008,200000467,Bodega La Perla 10,no registrado
4210,RT008,200002010,Mini Market Del Norte 70,registrado
4210,RT009,200000838,Super El Progreso 77,registrado
4210,RT017,200001836,Depósito Buena Vista 28,registrado
4210,RT009,200001589,Mercadito El Trebol 14,registrado
4210,RT004,200000384,Minisuper San José 42,registrado
4210,RT003,200000891,Frutería El Sol 88,registrado
4210,RT011,200000174,Abarrotes Del Norte 36,registrado
4210,RT017,200000302,Mini Market San José 68,registrado
4210,RT017,200000389,Super Del Valle 52,registrado
4210,RT011,200000136,Tienda La Fortuna 97,no registrado
4210,RT016,200000615,Minisuper El Sol 7,registrado
4210,RT017,200000487,Depósito San José 79,registrado
4210,RT011,200000925,Mini Market El Roble 43,registrado
4210,RT005,200000038,Mini Market La Esperanza 47,registrado
4210,RT018,200001551,Minisuper Santa Cruz 90,registrado
4210,RT008,200002000,Mini Market La Esperanza 17,registrado
4210,RT008,200001780,Mercadito El Sol 41,no registrado
4210,RT018,200001363,Mercadito Santa Cruz 79,no registrado
4210,RT018,200001414,Minisuper Santa Cruz 73,registrado
4210,RT012,200001935,Frutería Los Alamos 12,registrado
4210,RT002,200000074,Bodega El Trebol 99,no registrado
4210,RT016,200000617,Frutería Los Pinos 11,no registrado
4210,RT015,200000996,Abarrotes El Sol 23,no registrado
4210,RT012,200001933,Abarrotes La Perla 9,registrado
4210,RT017,200001410,Super El Progreso 69,no registrado
4210,RT020,200001986,Comercial El Sol 57,registrado
4210,RT014,200001633,Comercial La Esperanza 6,registrado
4210,RT008,200001793,Frutería El Sol 55,no registrado
4210,RT008,200001801,Super Los Pinos 71,registrado
4210,RT021,200000713,Super El Mirador 73,registrado
4210,RT014,200001878,Tienda Los Pinos 11,registrado
4210,RT004,200001600,Tienda El Trebol 58,registrado
4210,RT004,200000439,Bodega La Victoria 85,no registrado
4210,RT014,200001368,Mini Market Del Norte 65,registrado
4210,RT017,200000439,Bodega La Victoria 85,no registrado
4210,RT008,200001853,Bodega Santa Fe 18,no registrado
4210,RT008,200001837,Bodega La Fortuna 36,registrado
4210,RT008,200001776,Frutería El Sol 60,no registrado
4210,RT021,200001624,Depósito La Perla 5,no registrado
4210,RT008,200001411,Comercial La Perla 99,registrado
4210,RT002,200001445,Mini Market Del Norte 12,registrado
4210,RT017,200002035,Comercial Del Norte 5,registrado
4210,RT019,200001819,Tienda La Fortuna 56,registrado
4210,RT008,200001148,Minisuper Los Alamos 18,no registrado
4210,RT018,200001381,Tienda El Sol 10,no registrado
4210,RT017,200001557,Minisuper Buena Vista 23,no registrado
4210,RT002,200001746,Abarrotes La Unión 15,registrado
4210,RT005,200001675,Depósito Los Alamos 58,registrado
4210,RT003,200000350,Minisuper Los Pinos 6,no registrado
4210,RT008,200000697,Minisuper Buena Vista 11,registrado
4210,RT012,200001532,Super Buena Vista 96,registrado
4210,RT003,200001945,Abarrotes La Unión 20,registrado
4210,RT007,200000855,Mercadito El Mirador 5,no registrado
4210,RT004,200000155,Depósito El Roble 38,registrado
4210,RT011,200001786,Depósito Las Flores 74,no registrado
4210,RT008,200001250,Mini Market Los Pinos 70,registrado
4210,RT022,200000019,Bodega El Progreso 41,no registrado
4210,RT004,200001450,Super Del Valle 55,registrado
4210,RT018,200001365,Mercadito Santa Cruz 19,registrado
4210,RT005,200000156,Abarrotes La Perla 25,registrado
4210,RT019,200000774,Tienda Los Pinos 11,no registrado
4210,RT018,200000391,Super San José 41,no registrado
4210,RT007,200000993,Super La Esperanza 14,no registrado
4210,RT012,200001506,Tienda El Mirador 59,registrado
4210,RT002,200001795,Abarrotes San José 91,no registrado
4210,RT004,200001009,Super Del Norte 87,no registrado
4210,RT017,200002018,Tienda El Trebol 21,no registrado
4210,RT011,200000562,Comercial San José 53,registrado
4210,RT016,200000652,Minisuper La Fortuna 35,registrado
4210,RT017,200001216,Depósito Santa Fe 30,no registrado
4210,RT014,200001338,Bodega La Victoria 39,no registrado
4210,RT013,200000362,Bodega La Unión 40,no registrado
4210,RT011,200001007,Mercadito El Roble 25,no registrado
4210,RT008,200001820,Super Del Norte 73,no registrado
4210,RT008,200001975,Comercial La Fortuna 52,registrado
4210,RT014,200000676,Super La Esperanza 39,registrado
4210,RT008,200001987,Super Los Pinos 73,no registrado
4210,RT017,200001075,Abarrotes Del Valle 46,no registrado
4210,RT010,200000123,Super Los Alamos 11,no registrado
4210,RT008,200001797,Mini Market Santa Cruz 12,no registrado
4210,RT011,200001787,Tienda El Sol 27,registrado
4210,RT016,200000994,Mercadito Los Pinos 74,registrado
4210,RT012,200001939,Abarrotes El Encanto 14,registrado
4210,RT014,200001041,Mini Market Santa Fe 90,no registrado
4210,RT015,200001344,Mercadito Del Norte 55,no registrado
4210,RT017,200001024,Comercial Los Alamos 60,no registrado
4210,RT017,200001220,Frutería El Mirador 92,registrado
4210,RT004,200000247,Comercial La Unión 18,registrado
4210,RT006,200000840,Depósito El Mirador 58,registrado
4210,RT019,200000840,Depósito El Mirador 58,registrado
4210,RT011,200000370,Mini Market Los Pinos 55,registrado
4210,RT011,200001040,Bodega El Roble 63,no registrado
4210,RT011,200001034,Comercial El Mirador 80,registrado
4210,RT002,200000857,Super El Sol 68,no registrado
4210,RT018,200001193,Minisuper La Esperanza 83,no registrado
4210,RT013,200001421,Minisuper El Trebol 10,registrado
4210,RT015,200000987,Tienda El Trebol 53,no registrado
4210,RT005,200001074,Comercial Del Valle 95,registrado
4210,RT002,200000872,Minisuper La Victoria 14,registrado
4210,RT012,200000588,Depósito El Sol 55,registrado
4210,RT002,200000884,Mini Market Buena Vista 96,no registrado
4210,RT021,200001552,Mercadito La Fortuna 79,no registrado
4210,RT018,200001364,Depósito Los Pinos 66,registrado
4210,RT017,200001207,Minisuper Las Flores 89,registrado
4210,RT021,200001217,Comercial Las Flores 13,no registrado
4210,RT012,200001533,Tienda Buena Vista 92,registrado
4210,RT017,200001387,Minisuper El Sol 19,no registrado
4210,RT018,200000497,Frutería Del Valle 71,registrado
4210,RT018,200001362,Comercial El Sol 14,no registrado
4210,RT009,200000286,Depósito La Unión 32,no registrado
4210,RT008,200001408,Mercadito La Perla 58,no registrado
4210,RT011,200000830,Minisuper La Victoria 72,no registrado
4210,RT013,200001511,Mini Market Del Norte 18,no registrado
4210,RT011,200001051,Tienda El Trebol 76,no registrado
4210,RT017,200001897,Comercial La Esperanza 12,registrado
4210,RT018,200001300,Minisuper El Mirador 21,registrado
4210,RT011,200001069,Mini Market La Esperanza 31,no registrado
4210,RT012,200001069,Mini Market La Esperanza 31,no registrado
4210,RT014,200000820,Depósito El Sol 81,no registrado
4210,RT001,200001392,Abarrotes Los Alamos 23,no registrado
4210,RT007,200000688,Tienda Del Valle 30,no registrado
4210,RT020,200001990,Minisuper La Esperanza 6,no registrado
4210,RT020,200000899,Bodega El Roble 85,no registrado
4210,RT015,200000404,Minisuper Santa Fe 64,no registrado
4210,RT008,200001814,Minisuper La Esperanza 74,registrado
4210,RT004,200000618,Frutería El Progreso 1,registrado
4210,RT001,200000902,Abarrotes El Roble 50,registrado
4210,RT022,200000929,Bodega Buena Vista 13,registrado
4210,RT021,200001714,Minisuper El Encanto 43,registrado
4210,RT016,200000653,Super Buena Vista 79,registrado
4210,RT014,200001319,Minisuper Buena Vista 31,registrado
4210,RT016,200001447,Bodega La Unión 54,registrado
4210,RT015,200000819,Mini Market El Mirador 64,registrado
4210,RT011,200001670,Bodega Buena Vista 58,registrado
4210,RT007,200001265,Comercial El Roble 95,registrado
4210,RT007,200000814,Comercial Santa Cruz 82,no registrado
4210,RT007,200001103,Frutería Santa Fe 32,no registrado
4210,RT010,200001080,Super Santa Fe 50,registrado
4210,RT015,200001320,Frutería La Victoria 21,registrado
4210,RT010,200001083,Abarrotes La Perla 75,registrado
4210,RT018,200000926,Mini Market La Unión 9,registrado
4210,RT014,200000635,Minisuper Los Pinos 27,registrado
4210,RT008,200000291,Super Del Valle 75,registrado
4210,RT015,200000973,Super La Unión 27,registrado
4210,RT016,200001965,Abarrotes La Fortuna 94,registrado
4210,RT016,200001282,Minisuper Buena Vista 13,no registrado
4210,RT007,200001783,Bodega El Mirador 31,no registrado
4210,RT007,200000753,Mercadito Santa Fe 85,registrado
4210,RT016,200000823,Mini Market El Encanto 80,no registrado
4210,RT019,200001765,Mercadito Las Flores 93,registrado
4210,RT005,200000013,Frutería La Esperanza 42,registrado
4210,RT011,200001181,Mini Market Las Flores 96,no registrado
4210,RT014,200001085,Super El Mirador 68,registrado
4210,RT009,200001664,Comercial Las Flores 56,no registrado
4210,RT004,200000961,Bodega La Victoria 13,registrado
4210,RT011,200000927,Depósito Del Norte 81,no registrado
4210,RT021,200000746,Mini Market Las Flores 49,registrado
4210,RT006,200001701,Abarrotes Los Pinos 24,no registrado
4210,RT011,200001742,Frutería La Unión 74,no registrado
4210,RT019,200001980,Super Las Flores 45,no registrado
4210,RT016,200001226,Abarrotes Del Valle 96,no registrado
4210,RT020,200001273,Frutería La Fortuna 83,no registrado
4210,RT007,200000245,Mercadito Santa Fe 26,no registrado
4210,RT007,200001611,Super La Unión 58,no registrado
4210,RT009,200001809,Super La Unión 97,no registrado
4210,RT006,200001206,Mercadito El Sol 80,registrado
4210,RT019,200001206,Mercadito El Sol 80,registrado
4210,RT021,200001631,Tienda El Encanto 99,registrado
4210,RT020,200000689,Minisuper La Fortuna 68,registrado
4210,RT007,200002026,Comercial El Trebol 92,registrado
4210,RT009,200002017,Mini Market Del Norte 69,registrado
4210,RT011,200000431,Frutería San José 73,registrado
4210,RT011,200001065,Super Buena Vista 21,no registrado
4210,RT009,200001439,Tienda Del Norte 99,registrado
4210,RT012,200001487,Minisuper Del Valle 1,registrado
4210,RT012,200002006,Comercial La Fortuna 38,registrado
4210,RT003,200000323,Depósito La Unión 60,registrado
4210,RT021,200000975,Depósito Santa Fe 52,registrado
4210,RT002,200000119,Bodega Del Valle 58,registrado
4210,RT004,200001628,Super Los Pinos 37,registrado
4210,RT012,200000409,Tienda Del Norte 65,registrado
4210,RT005,200001626,Mercadito Del Valle 97,registrado
4210,RT022,200000605,Abarrotes El Encanto 36,registrado
4210,RT021,200001885,Mercadito El Sol 77,no registrado
4210,RT004,200001514,Frutería San José 80,registrado
4210,RT014,200000594,Minisuper La Esperanza 14,no registrado
4210,RT022,200000868,Bodega El Mirador 41,no registrado
4210,RT022,200000786,Tienda Las Flores 24,registrado
4210,RT001,200000324,Minisuper La Esperanza 85,registrado
4210,RT004,200001687,Mini Market La Esperanza 2,no registrado
4210,RT022,200000980,Tienda La Unión 38,no registrado
4210,RT012,200000866,Mercadito Los Pinos 84,registrado
4210,RT020,200000040,Depósito San José 96,registrado
4210,RT021,200000916,Comercial Los Alamos 3,registrado
4210,RT012,200001081,Mercadito El Trebol 89,registrado
4210,RT015,200000729,Depósito El Encanto 98,no registrado
